CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,UNIT_NUM
2018038347,Y,N,N,Y,Y,Y,3.0,Y,Y,1200.0,N,,,,,,,,N,2
2018093026,U,U,N,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018117324,,,,,,,,,,,,,,,,,,,,2
2018096816,N,N,U,Y,U,Y,1.0,N,U,248.0,N,,,,,,,,N,2
2018024055,N,Y,U,Y,Y,Y,1.0,Y,Y,1450.0,N,,,,,,,,N,1
2018057572,,,,,,,,,,,,,,,,,,,,1
2018045088,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018090548,N,Y,Y,Y,Y,Y,1.0,Y,N,600.0,N,,,,,,,,N,2
2018105228,Y,Y,U,Y,U,Y,3.0,Y,N,1450.0,N,,,,,,,,N,1
2018103507,N,Y,Y,Y,Y,Y,1.0,Y,Y,500.0,N,,,,,,,,N,1
2018086099,,,,,,,,,,,,,,,,,,,,2
2018098819,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018106832,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018050463,N,U,U,Y,U,N,1.0,Y,U,900.0,N,,,,,,,,N,1
2018063945,,,,,,,,,,,,,,,,,,,,2
2018126500,U,Y,Y,Y,Y,Y,1.0,Y,Y,99999.0,Y,Y,Y,Y,Y,1.0,Y,Y,N,1
2018076903,,,,,,,,,,,,,,,,,,,,2
2018063156,Y,U,U,Y,U,Y,3.0,U,U,1450.0,N,,,,,,,,N,1
2018118887,N,N,Y,Y,U,Y,1.0,Y,Y,1200.0,N,,,,,,,,N,1
2018058141,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018082701,U,U,N,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018114083,U,U,U,U,U,U,0.0,U,U,99999.0,U,,,,,,,,U,1
2018057594,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018072367,N,N,N,Y,Y,N,1.0,Y,N,750.0,N,,,,,,,,N,1
2018100191,,,,,,,,,,,,,,,,,,,,2
2018046044,N,Y,U,Y,U,Y,1.0,Y,Y,500.0,N,,,,,,,,N,1
2018092063,Y,Y,N,Y,Y,Y,3.0,Y,Y,96.0,N,,,,,,,,N,1
2018101609,U,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2018120101,N,Y,N,Y,Y,Y,1.0,Y,Y,847.0,N,,,,,,,,N,1
2018037899,N,N,Y,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2018104108,,,,,,,,,,,,,,,,,,,,2
2018048000,N,N,U,Y,U,U,0.0,Y,Y,883.0,N,,,,,,,,N,1
2018054011,,,,,,,,,,,,,,,,,,,,2
2018072384,,,,,,,,,,,,,,,,,,,,2
2018103797,N,Y,Y,Y,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018122101,,,,,,,,,,,,,,,,,,,,2
2019019008,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018085245,,,,,,,,,,,,,,,,,,,,2
2018073088,N,Y,U,Y,U,Y,1.0,Y,N,1000.0,N,,,,,,,,N,1
2018058189,,,,,,,,,,,,,,,,,,,,2
2018104196,Y,N,U,Y,N,N,0.0,Y,Y,1200.0,N,,,,,,,,N,1
2018121931,,,,,,,,,,,,,,,,,,,,2
2018045216,N,Y,N,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018107910,,,,,,,,,,,,,,,,,,,,2
2018066832,,,,,,,,,,,,,,,,,,,,1
2018061302,,,,,,,,,,,,,,,,,,,,2
2018053977,,,,,,,,,,,,,,,,,,,,1
2018063866,U,U,N,U,U,U,1.0,U,U,99999.0,N,,,,,,,,N,1
2018099961,Y,Y,Y,Y,U,Y,3.0,Y,Y,819.0,N,,,,,,,,N,2
2018026818,,,,,,,,,,,,,,,,,,,,2
2018038656,,,,,,,,,,,,,,,,,,,,2
2018090962,,,,,,,,,,,,,,,,,,,,2
2018101763,N,N,U,U,U,N,1.0,Y,N,150.0,N,,,,,,,,N,2
2018042099,N,U,Y,Y,U,N,9.0,Y,Y,125.0,N,,,,,,,,N,1
2018112259,,,,,,,,,,,,,,,,,,,,2
2018077780,N,U,N,N,N,N,0.0,Y,Y,600.0,N,,,,,,,,N,1
2018067952,N,N,N,Y,N,Y,1.0,Y,Y,900.0,Y,N,Y,N,Y,1.0,Y,N,N,1
2018059079,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018070701,Y,U,Y,U,U,Y,3.0,Y,Y,1312.0,N,,,,,,,,N,1
2018031033,,,,,,,,,,,,,,,,,,,,1
2018071840,U,N,U,N,N,N,0.0,N,N,1500.0,N,,,,,,,,N,1
2018087138,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018086770,N,N,N,N,N,N,0.0,Y,Y,1200.0,N,,,,,,,,N,1
2018058699,,,,,,,,,,,,,,,,,,,,2
2018096058,Y,U,Y,N,Y,Y,2.0,Y,N,99999.0,N,,,,,,,,N,2
2018058193,U,U,N,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018043714,N,Y,Y,Y,U,Y,1.0,Y,Y,900.0,N,,,,,,,,N,2
2018053366,N,U,U,U,U,N,1.0,U,U,998.0,N,,,,,,,,N,1
2018041260,N,Y,U,N,U,Y,3.0,Y,Y,1687.0,N,,,,,,,,N,1
2018046270,,,,,,,,,,,,,,,,,,,,2
2018054142,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018125642,U,U,U,N,U,Y,3.0,Y,Y,249.0,N,,,,,,,,N,1
2018106807,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018107450,,,,,,,,,,,,,,,,,,,,1
2018095790,,,,,,,,,,,,,,,,,,,,1
2018094354,,,,,,,,,,,,,,,,,,,,2
2018127467,,,,,,,,,,,,,,,,,,,,1
2018049993,N,Y,U,Y,Y,Y,1.0,Y,Y,1050.0,N,,,,,,,,N,2
2018042493,U,N,N,U,N,N,0.0,Y,N,117.0,N,,,,,,,,N,1
2018086033,N,U,N,N,U,U,1.0,U,U,750.0,Y,U,N,N,N,0.0,Y,N,N,1
2018095941,,,,,,,,,,,,,,,,,,,,2
2018051561,N,N,U,N,N,N,0.0,N,N,1000.0,Y,N,Y,U,U,1.0,N,Y,N,1
2018040109,,,,,,,,,,,,,,,,,,,,1
2018107506,N,Y,U,Y,Y,Y,1.0,Y,N,125.0,N,,,,,,,,N,1
2018010687,,,,,,,,,,,,,,,,,,,,2
2018045254,N,Y,N,N,,,0.0,Y,Y,99999.0,N,,,,,,,,N,1
2018085271,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018059333,Y,Y,U,Y,U,Y,3.0,Y,N,1499.0,N,,,,,,,,N,1
2018104237,N,Y,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018085842,,,,,,,,,,,,,,,,,,,,2
2018099581,N,Y,U,U,U,Y,3.0,Y,Y,1573.0,N,,,,,,,,N,1
2018098430,,,,,,,,,,,,,,,,,,,,2
2018054012,U,U,Y,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,N,2
2018057555,U,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018092825,Y,N,Y,Y,N,N,0.0,Y,N,1200.0,N,,,,,,,,N,2
2018118087,U,Y,Y,Y,Y,Y,1.0,Y,Y,998.0,N,,,,,,,,N,2
2018109979,,,,,,,,,,,,,,,,,,,,2
2018087602,,,,,,,,,,,,,,,,,,,,2
2018068779,N,U,Y,Y,Y,Y,1.0,Y,Y,1043.0,N,,,,,,,,N,1
2018085015,N,N,U,N,U,U,0.0,N,N,125.0,N,,,,,,,,N,1
2018087103,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,1
2018087103,,,,,,,,,,,,,,,,,,,,2
2018060594,Y,Y,U,U,N,N,0.0,Y,Y,1800.0,N,,,,,,,,N,1
2018084351,N,U,U,Y,Y,Y,1.0,U,Y,800.0,N,,,,,,,,N,1
2018064316,N,N,U,Y,Y,Y,1.0,Y,Y,321.0,N,,,,,,,,N,1
2018103119,,,,,,,,,,,,,,,,,,,,1
2018115110,,,,,,,,,,,,,,,,,,,,2
2018087638,,,,,,,,,,,,,,,,,,,,2
2018105526,,,,,,,,,,,,,,,,,,,,1
2018051956,N,N,U,N,,,0.0,Y,Y,750.0,N,,,,,,,,N,1
2018083277,N,N,N,Y,N,N,0.0,N,N,650.0,N,,,,,,,,N,1
2018064232,Y,N,U,Y,U,Y,1.0,Y,N,1600.0,N,,,,,,,,N,1
2018085231,,,,,,,,,,,,,,,,,,,,2
2018087578,,,,,,,,,,,,,,,,,,,,2
2018055340,,,,,,,,,,,,,,,,,,,,2
2018057063,N,N,N,Y,N,N,0.0,Y,N,636.0,N,,,,,,,,N,1
2018088488,,,,,,,,,,,,,,,,,,,,2
2018067573,Y,N,Y,N,Y,Y,3.0,N,N,50.0,N,,,,,,,,N,2
2018039397,N,N,N,N,N,N,0.0,Y,N,1000.0,N,,,,,,,,N,1
2018115139,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018085424,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018055430,U,U,N,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2019018472,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018031029,,,,,,,,,,,,,,,,,,,,1
2018067358,N,Y,U,Y,Y,Y,1.0,Y,Y,650.0,N,,,,,,,,N,1
2018041280,,,,,,,,,,,,,,,,,,,,1
2018085225,,,,,,,,,,,,,,,,,,,,2
2018083082,,,,,,,,,,,,,,,,,,,,2
2018049536,U,N,U,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,U,1
2018093032,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018030910,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018067473,,,,,,,,,,,,,,,,,,,,2
2018074991,N,Y,Y,Y,Y,Y,1.0,Y,Y,800.0,N,,,,,,,,N,2
2018011023,,,,,,,,,,,,,,,,,,,,2
2018093691,N,U,N,Y,Y,U,1.0,Y,N,1299.0,N,,,,,,,,N,2
2018088028,N,U,U,N,N,N,3.0,N,N,749.0,N,,,,,,,,N,1
2018109941,Y,Y,N,Y,Y,Y,1.0,Y,Y,471.0,N,,,,,,,,N,1
2018051075,Y,N,U,Y,U,U,1.0,Y,Y,1450.0,N,,,,,,,,N,1
2018089353,N,N,N,U,U,Y,2.0,N,N,400.0,N,,,,,,,,N,1
2018066478,N,Y,N,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2018076818,N,N,U,N,N,N,0.0,Y,Y,50.0,N,,,,,,,,N,1
2018032195,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018098520,,,,,,,,,,,,,,,,,,,,1
2018100472,N,N,N,N,,,0.0,N,N,125.0,N,,,,,,,,N,1
2018092562,N,N,Y,Y,N,N,0.0,N,N,1450.0,N,,,,,,,,N,1
2018099280,,,,,,,,,,,,,,,,,,,,2
2018121887,N,N,Y,Y,Y,Y,1.0,Y,N,125.0,N,,,,,,,,N,2
2018133449,,,,,,,,,,,,,,,,,,,,2
2018073294,Y,N,U,Y,N,N,0.0,U,U,1900.0,N,,,,,,,,N,2
2018055414,,,,,,,,,,,,,,,,,,,,1
2018065739,,,,,,,,,,,,,,,,,,,,2
2018098848,,,,,,,,,,,,,,,,,,,,2
2018130312,,,,,,,,,,,,,,,,,,,,2
2018022464,,,,,,,,,,,,,,,,,,,,2
2018078327,,,,,,,,,,,,,,,,,,,,2
2018114509,Y,U,U,Y,Y,Y,1.0,Y,Y,1340.0,N,,,,,,,,N,1
2018104141,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018127067,Y,U,U,Y,N,N,0.0,Y,Y,1338.0,N,,,,,,,,N,1
2018097172,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018085427,,,,,,,,,,,,,,,,,,,,2
2018070880,Y,Y,Y,Y,U,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,1
2018070880,N,Y,Y,Y,U,Y,1.0,Y,N,99999.0,N,,,,,,,,N,2
2018105997,,,,,,,,,,,,,,,,,,,,2
2018044203,N,N,Y,Y,Y,Y,1.0,Y,Y,300.0,N,,,,,,,,N,1
2019016454,,,,,,,,,,,,,,,,,,,,2
2019016454,,,,,,,,,,,,,,,,,,,,3
2018104024,N,Y,U,Y,Y,Y,1.0,Y,N,1300.0,N,,,,,,,,N,1
2018102200,N,Y,U,Y,U,Y,1.0,Y,Y,750.0,N,,,,,,,,N,1
2018101491,N,N,U,N,N,N,0.0,Y,N,99999.0,N,,,,,,,,N,1
2018105809,,,,,,,,,,,,,,,,,,,,2
2018028504,Y,Y,Y,Y,Y,Y,1.0,Y,Y,1700.0,N,,,,,,,,N,1
2018121990,,,,,,,,,,,,,,,,,,,,2
2018069347,Y,N,Y,N,N,N,0.0,Y,N,800.0,N,,,,,,,,N,1
2018115421,Y,Y,Y,Y,Y,Y,2.0,Y,Y,1200.0,N,,,,,,,,N,1
2018049832,,,,,,,,,,,,,,,,,,,,2
2018105537,,,,,,,,,,,,,,,,,,,,1
2018051467,N,Y,U,Y,N,N,0.0,Y,Y,1500.0,N,,,,,,,,N,1
2018029882,,,,,,,,,,,,,,,,,,,,2
2018020636,,,,,,,,,,,,,,,,,,,,2
2018081092,,,,,,,,,,,,,,,,,,,,2
2018065789,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018024786,,,,,,,,,,,,,,,,,,,,2
2018088688,N,Y,N,Y,Y,Y,1.0,Y,N,1098.0,N,,,,,,,,N,1
2018065740,,,,,,,,,,,,,,,,,,,,2
2018105536,,,,,,,,,,,,,,,,,,,,1
2018105536,N,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018051465,N,N,N,Y,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018081496,N,Y,U,Y,Y,Y,1.0,Y,N,398.0,N,,,,,,,,N,1
2018091835,Y,Y,U,Y,Y,Y,3.0,Y,N,1200.0,N,,,,,,,,N,1
2018105522,,,,,,,,,,,,,,,,,,,,2
2018081127,U,U,N,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018047957,,,,,,,,,,,,,,,,,,,,2
2018066816,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,2
2018058798,N,N,Y,Y,Y,Y,1.0,Y,N,600.0,N,,,,,,,,N,1
2018064264,,,,,,,,,,,,,,,,,,,,1
2018085840,,,,,,,,,,,,,,,,,,,,2
2018117736,N,N,N,Y,Y,Y,1.0,Y,Y,750.0,N,,,,,,,,N,2
2018030173,,,,,,,,,,,,,,,,,,,,2
2018090537,N,N,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018056226,,,,,,,,,,,,,,,,,,,,2
2018064005,,,,,,,,,,,,,,,,,,,,2
2018122117,,,,,,,,,,,,,,,,,,,,2
2018064157,,,,,,,,,,,,,,,,,,,,2
2018043455,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018081142,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2018067658,,,,,,,,,,,,,,,,,,,,2
2018060725,N,N,N,Y,Y,Y,1.0,N,Y,900.0,N,,,,,,,,N,1
2018098546,,,,,,,,,,,,,,,,,,,,2
2018098236,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018072467,,,,,,,,,,,,,,,,,,,,2
2018075137,,,,,,,,,,,,,,,,,,,,2
2018058768,Y,Y,Y,Y,Y,Y,1.0,Y,Y,1200.0,N,,,,,,,,N,1
2018130376,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018077255,Y,Y,U,Y,Y,Y,1.0,Y,Y,800.0,N,,,,,,,,N,1
2018083068,,,,,,,,,,,,,,,,,,,,2
2018018321,N,Y,U,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018077524,,,,,,,,,,,,,,,,,,,,1
2018089243,Y,N,Y,U,U,Y,3.0,Y,N,350.0,N,,,,,,,,N,1
2018085273,,,,,,,,,,,,,,,,,,,,2
2018113205,N,N,U,Y,U,Y,1.0,Y,N,650.0,N,,,,,,,,N,1
2018027209,U,U,U,N,U,U,1.0,U,U,99999.0,N,,,,,,,,U,1
2018067424,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018071793,,,,,,,,,,,,,,,,,,,,2
2018068649,Y,Y,N,Y,N,Y,2.0,Y,N,1100.0,N,,,,,,,,N,1
2018097206,,,,,,,,,,,,,,,,,,,,2
2018123485,,,,,,,,,,,,,,,,,,,,2
2018127254,,,,,,,,,,,,,,,,,,,,2
2018042556,N,U,U,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018063869,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018058180,,,,,,,,,,,,,,,,,,,,2
2018049641,N,U,U,Y,N,N,0.0,N,N,899.0,N,,,,,,,,N,1
2018094572,N,N,Y,Y,Y,Y,1.0,Y,Y,998.0,N,,,,,,,,N,3
2018074248,U,Y,U,U,U,Y,1.0,Y,N,1750.0,N,,,,,,,,N,1
2018088468,,,,,,,,,,,,,,,,,,,,1
2018093029,,,,,,,,,,,,,,,,,,,,2
2018110096,,,,,,,,,,,,,,,,,,,,2
2018053696,Y,Y,U,Y,N,N,0.0,Y,N,99999.0,N,,,,,,,,N,2
2018012924,,,,,,,,,,,,,,,,,,,,2
2018078902,,,,,,,,,,,,,,,,,,,,2
2018052867,Y,Y,Y,N,N,N,0.0,Y,N,1340.0,N,,,,,,,,N,1
2018071760,N,Y,N,Y,Y,Y,3.0,Y,Y,999.0,N,,,,,,,,N,1
2018027918,Y,Y,U,Y,U,Y,1.0,Y,Y,700.0,N,,,,,,,,N,2
2018104139,,,,,,,,,,,,,,,,,,,,2
2018067969,Y,N,N,N,N,N,0.0,Y,N,200.0,N,,,,,,,,N,1
2018077995,N,N,Y,Y,N,Y,1.0,Y,N,1000.0,N,,,,,,,,N,1
2018087633,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018090982,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018068595,Y,Y,U,Y,N,N,0.0,Y,Y,1340.0,N,,,,,,,,N,1
2018079168,,,,,,,,,,,,,,,,,,,,2
2018115171,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018098500,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018098816,,,,,,,,,,,,,,,,,,,,2
2018082460,Y,Y,U,Y,U,Y,3.0,Y,Y,900.0,N,,,,,,,,N,1
2018018528,N,N,U,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018101101,,,,,,,,,,,,,,,,,,,,2
2018063872,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,1
2018089364,N,N,U,N,N,N,0.0,N,N,99999.0,N,,,,,,,,N,1
2018088999,,,,,,,,,,,,,,,,,,,,3
2018085449,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018054204,,,,,,,,,,,,,,,,,,,,2
2018046638,N,N,U,N,N,N,0.0,Y,N,1.0,N,,,,,,,,N,2
2018092689,,,,,,,,,,,,,,,,,,,,2
2018110833,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018066187,,,,,,,,,,,,,,,,,,,,1
2018054131,,,,,,,,,,,,,,,,,,,,2
2018066212,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018063905,,,,,,,,,,,,,,,,,,,,2
2018085420,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018059116,,,,,,,,,,,,,,,,,,,,2
2018058386,N,Y,N,Y,Y,Y,1.0,Y,N,500.0,N,,,,,,,,N,1
2018041513,U,U,U,U,U,U,9.0,Y,U,99999.0,N,,,,,,,,N,1
2018094172,,,,,,,,,,,,,,,,,,,,2
2018070410,N,Y,U,Y,Y,Y,1.0,Y,Y,929.0,N,,,,,,,,N,1
2018061848,N,U,N,N,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018115424,N,N,Y,Y,Y,Y,1.0,Y,N,600.0,N,,,,,,,,N,1
2018086362,N,U,U,Y,N,N,0.0,Y,U,1200.0,N,,,,,,,,N,2
2018099985,,,,,,,,,,,,,,,,,,,,2
2018057918,,,,,,,,,,,,,,,,,,,,2
2018060214,,,,,,,,,,,,,,,,,,,,1
2018051176,,,,,,,,,,,,,,,,,,,,2
2018125538,N,N,U,N,N,N,0.0,Y,N,600.0,Y,Y,N,N,N,0.0,N,N,N,1
2018095934,,,,,,,,,,,,,,,,,,,,2
2018112758,N,N,Y,Y,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,2
2018079976,N,N,N,N,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018052168,N,N,U,Y,U,Y,1.0,Y,N,125.0,N,,,,,,,,N,2
2018056177,Y,Y,Y,Y,Y,Y,3.0,Y,Y,1000.0,N,,,,,,,,N,1
2018061811,N,U,Y,Y,Y,Y,1.0,Y,N,1030.0,N,,,,,,,,N,1
2018071012,U,U,U,U,U,U,1.0,U,U,99999.0,U,,,,,,,,U,2
2018113635,Y,N,Y,Y,U,N,1.0,Y,Y,2053.0,N,,,,,,,,N,1
2018098077,,,,,,,,,,,,,,,,,,,,1
2018088195,,,,,,,,,,,,,,,,,,,,1
2018053128,N,Y,N,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2018127396,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018059851,N,N,U,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2018123546,,,,,,,,,,,,,,,,,,,,2
2018078004,N,N,U,Y,N,Y,1.0,Y,N,600.0,N,,,,,,,,N,1
2018118541,Y,Y,U,Y,U,N,3.0,Y,Y,883.0,N,,,,,,,,N,1
2018077464,,,,,,,,,,,,,,,,,,,,1
2018085318,,,,,,,,,,,,,,,,,,,,2
2018075297,N,Y,U,Y,U,Y,1.0,Y,Y,650.0,N,,,,,,,,N,2
2018025668,,,,,,,,,,,,,,,,,,,,2
2018044666,,,,,,,,,,,,,,,,,,,,1
2018052908,,,,,,,,,,,,,,,,,,,,2
2018038663,N,Y,U,Y,Y,Y,2.0,Y,Y,49.0,N,,,,,,,,N,1
2019017095,,,,,,,,,,,,,,,,,,,,2
2018076599,,,,,,,,,,,,,,,,,,,,1
2018049038,N,N,Y,Y,Y,Y,1.0,Y,Y,500.0,N,,,,,,,,N,1
2018043434,,,,,,,,,,,,,,,,,,,,2
2018044256,,,,,,,,,,,,,,,,,,,,1
2018014188,N,U,N,Y,U,U,9.0,Y,Y,750.0,N,,,,,,,,N,1
2018113842,,,,,,,,,,,,,,,,,,,,2
2018100659,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018077965,Y,N,N,N,N,N,0.0,N,N,805.0,Y,N,N,N,N,0.0,Y,N,N,1
2018090022,N,U,Y,Y,Y,U,1.0,Y,N,1015.0,N,,,,,,,,N,1
2018078185,N,U,U,Y,Y,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,1
2018032320,U,U,N,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018063952,N,U,N,U,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018054066,,,,,,,,,,,,,,,,,,,,2
2018093099,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018096178,Y,N,Y,Y,Y,Y,3.0,N,N,1340.0,N,,,,,,,,N,1
2018037647,,,,,,,,,,,,,,,,,,,,2
2018063992,,,,,,,,,,,,,,,,,,,,1
2018040031,Y,Y,Y,Y,Y,Y,1.0,Y,Y,1200.0,N,,,,,,,,N,2
2018032222,,,,,,,,,,,,,,,,,,,,2
2018109594,Y,N,N,U,N,N,0.0,Y,Y,1584.0,N,,,,,,,,N,1
2018063718,N,N,U,Y,Y,Y,2.0,Y,N,250.0,N,,,,,,,,N,1
2018059142,U,U,U,N,N,N,0.0,U,U,1450.0,N,,,,,,,,U,2
2018013789,N,Y,Y,N,N,N,0.0,Y,Y,800.0,N,,,,,,,,N,1
2018085244,,,,,,,,,,,,,,,,,,,,2
2018078330,,,,,,,,,,,,,,,,,,,,2
2018057556,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2018061739,N,U,U,Y,U,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,2
2018093085,,,,,,,,,,,,,,,,,,,,2
2018098915,,,,,,,,,,,,,,,,,,,,1
2018093126,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2018107966,N,U,N,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2018053967,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018089738,N,Y,N,U,,,0.0,Y,N,745.0,N,,,,,,,,N,1
2018104403,Y,N,Y,N,N,N,0.0,Y,Y,850.0,N,,,,,,,,N,1
2018095875,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018067452,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2018089061,N,U,U,N,U,U,1.0,U,U,750.0,N,,,,,,,,N,2
2018065686,,,,,,,,,,,,,,,,,,,,2
2018085822,,,,,,,,,,,,,,,,,,,,2
2018104109,,,,,,,,,,,,,,,,,,,,1
2018067455,,,,,,,,,,,,,,,,,,,,2
2018076914,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018077521,,,,,,,,,,,,,,,,,,,,1
2018058633,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2018082417,N,Y,Y,Y,U,Y,1.0,Y,N,250.0,N,,,,,,,,N,1
2018063969,U,U,U,N,N,N,0.0,U,U,99999.0,Y,U,N,N,N,0.0,U,U,N,1
2018077479,,,,,,,,,,,,,,,,,,,,2
2018085362,,,,,,,,,,,,,,,,,,,,2
2018048929,N,U,Y,Y,U,Y,1.0,Y,N,644.0,N,,,,,,,,N,1
2018040403,,,,,,,,,,,,,,,,,,,,1
2018065682,N,Y,Y,N,Y,Y,3.0,Y,Y,200.0,N,,,,,,,,N,2
2018122031,,,,,,,,,,,,,,,,,,,,2
2018105169,N,Y,Y,Y,U,Y,1.0,Y,N,600.0,N,,,,,,,,N,2
2018107726,,,,,,,,,,,,,,,,,,,,1
2018076907,N,N,N,N,N,N,0.0,N,N,99999.0,N,,,,,,,,N,2
2018063989,,,,,,,,,,,,,,,,,,,,2
2018099324,N,N,Y,Y,Y,Y,2.0,Y,N,600.0,N,,,,,,,,N,1
